Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,Quarter,IsWeekend,CompetitionAge,PromoDuration,PreviousDaySales,PreviousWeekSales,Rolling7DaySales
172,3,2013-10-24,6578,854,1,1,0,0,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,24,43,4,0,2013.0,0.0,6498.0,5937.0,5701.571428571428
256,3,2014-04-10,8064,1152,1,0,0,0,a,c,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,4,10,15,2,0,9.0,0.0,7513.0,10354.0,6852.0
1063,5,2013-09-21,3463,442,1,0,0,0,a,c,6250.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,9,21,38,3,1,2013.0,2013.0,3036.0,3191.0,2732.714285714286
605,6,2014-05-25,0,0,0,0,0,0,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,25,21,2,1,11.0,5.0,6487.0,0.0,6506.142857142857
1115,1,2015-03-17,7381,463,1,1,0,0,d,c,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2015,3,17,12,1,0,2015.0,3.0,9213.0,5059.0,6039.857142857143
110,4,2015-01-02,4406,557,1,0,0,1,a,c,46590.0,4.0,2013.0,0,0.0,0.0,,,,,,,,2015,1,2,1,1,0,2.0,2015.0,0.0,0.0,3303.714285714286
831,5,2013-08-03,9348,1171,1,0,0,0,a,a,800.0,6.0,2007.0,0,0.0,0.0,,,,,,,,2013,8,3,31,3,1,6.0,2013.0,11221.0,7585.0,13142.857142857143
708,3,2013-12-12,4033,444,1,0,0,0,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,12,50,4,0,4.0,0.0,3563.0,5600.0,3205.0
1028,4,2013-02-22,4359,566,1,1,0,0,a,a,150.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,2,22,8,1,0,2013.0,0.0,4582.0,3304.0,4013.285714285714
180,1,2013-03-26,8051,904,1,1,0,0,d,a,5800.0,9.0,2010.0,0,0.0,0.0,,,,,,,,2013,3,26,13,1,0,3.0,2013.0,8756.0,7819.0,6576.857142857143
278,3,2013-08-29,8077,884,1,1,0,0,a,c,9260.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2013,8,29,35,3,0,3.0,2013.0,7077.0,5535.0,6084.142857142857
485,1,2014-06-10,5071,428,1,0,0,1,d,c,3270.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,10,24,2,0,2014.0,2.0,0.0,6025.0,4043.714285714286
673,2,2013-01-23,5809,500,1,1,0,0,d,c,15170.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,1,23,4,1,0,2013.0,0.0,6620.0,3332.0,4638.285714285715
679,2,2014-04-16,13683,1380,1,1,0,1,a,a,4140.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,4,16,16,2,0,2.0,2014.0,13845.0,8475.0,9725.857142857143
549,2,2013-08-28,4803,558,1,1,0,0,a,c,2330.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,8,28,35,3,0,2013.0,2013.0,4654.0,3446.0,3570.1428571428573
977,0,2015-06-01,7628,682,1,1,0,1,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,1,23,2,0,10.0,5.0,0.0,0.0,3947.142857142857
527,1,2013-04-16,7187,817,1,0,0,0,d,c,5830.0,4.0,2008.0,0,0.0,0.0,,,,,,,,2013,4,16,16,2,0,5.0,2013.0,7325.0,11686.0,7824.285714285715
568,1,2013-11-19,4533,366,1,1,0,0,d,c,4270.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,19,47,4,0,2013.0,0.0,5073.0,3562.0,3671.857142857143
87,4,2013-05-10,5642,743,1,0,0,1,a,a,560.0,12.0,2010.0,0,0.0,0.0,,,,,,,,2013,5,10,19,2,0,3.0,2013.0,0.0,7053.0,3979.0
435,2,2014-07-30,3283,378,1,1,0,1,a,a,910.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,7,30,31,3,0,2014.0,2014.0,2990.0,2523.0,2391.714285714286
533,1,2015-03-24,8327,920,1,0,0,0,a,c,5950.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,3,24,13,1,0,2015.0,2015.0,9083.0,12445.0,8684.42857142857
822,3,2014-05-15,4989,464,1,0,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2014,5,15,20,2,0,4.0,4.0,4630.0,8321.0,5146.857142857143
821,0,2015-02-02,10893,1120,1,1,0,1,a,a,1700.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2015,2,2,6,1,0,6.0,2015.0,0.0,8146.0,7027.571428571428
385,5,2013-04-27,7718,731,1,0,0,0,d,a,4580.0,9.0,2007.0,0,0.0,0.0,,,,,,,,2013,4,27,17,2,1,6.0,2013.0,7862.0,7250.0,6556.857142857143
176,6,2013-05-19,0,0,0,0,0,0,a,a,3770.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,5,19,20,2,1,2013.0,2013.0,3048.0,0.0,4869.857142857143
860,5,2014-05-17,6011,743,1,0,0,0,c,c,5980.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2014,5,17,20,2,1,4.0,2014.0,4778.0,6816.0,4006.571428571429
117,3,2013-05-16,4108,496,1,1,0,0,a,a,3450.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2013,5,16,20,2,0,2.0,2013.0,3979.0,0.0,3692.857142857143
678,4,2013-08-16,6424,793,1,1,0,1,c,a,3250.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,8,16,33,3,0,2013.0,2.0,6751.0,5470.0,6228.142857142857
487,4,2013-01-04,5858,619,1,0,0,1,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,1,4,1,1,0,1.0,1.0,4874.0,0.0,0.0
767,2,2015-01-28,5450,528,1,1,0,0,a,c,13080.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,28,5,1,0,2015.0,2015.0,7683.0,4787.0,5024.285714285715
203,2,2013-06-05,6123,848,1,1,0,0,c,c,490.0,11.0,2002.0,0,0.0,0.0,,,,,,,,2013,6,5,23,2,0,11.0,2013.0,6280.0,6613.0,5539.142857142857
554,0,2013-04-15,3418,505,1,0,0,0,c,c,1200.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,4,15,16,2,0,2013.0,2013.0,0.0,4760.0,2863.5714285714284
1061,2,2014-09-03,6990,544,1,1,0,1,d,c,8110.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,9,3,36,3,0,2014.0,2014.0,7407.0,5486.0,6580.285714285715
269,6,2015-01-11,0,0,0,0,0,0,a,c,60.0,6.0,2015.0,0,0.0,0.0,,,,,,,,2015,1,11,2,1,1,0.0,2015.0,5825.0,0.0,8221.285714285714
175,5,2015-07-11,6234,765,1,0,0,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,11,28,3,1,2015.0,2015.0,5353.0,5846.0,4764.285714285715
684,4,2013-06-14,6491,550,1,0,0,0,d,c,680.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,14,24,2,0,2013.0,1.0,4333.0,6673.0,4790.0
427,6,2013-12-01,0,0,0,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,1,48,4,1,8.0,3.0,7931.0,0.0,5699.857142857143
669,5,2015-05-30,5827,492,1,0,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,30,22,2,1,3.0,2.0,4819.0,5573.0,3355.714285714286
860,5,2014-12-06,8288,974,1,0,0,0,c,c,5980.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2014,12,6,49,4,1,4.0,2014.0,11081.0,9373.0,7617.285714285715
557,6,2015-01-25,0,0,0,0,0,0,a,a,250.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,25,4,1,1,2015.0,2015.0,2490.0,0.0,2555.5714285714284
538,6,2014-12-07,0,0,0,0,0,0,a,a,990.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2014,12,7,49,4,1,4.0,2014.0,3561.0,0.0,4239.428571428572
160,0,2014-03-03,8594,728,1,1,0,0,d,c,17110.0,11.0,2005.0,0,0.0,0.0,,,,,,,,2014,3,3,10,1,0,9.0,2014.0,0.0,4234.0,4499.142857142857
804,6,2014-03-23,0,0,0,0,0,0,c,c,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,23,12,1,1,2014.0,1.0,5439.0,0.0,4082.0
454,0,2013-05-13,8297,938,1,1,0,1,a,a,26450.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,5,13,20,2,0,2013.0,2013.0,0.0,6137.0,4403.571428571428
826,3,2014-01-02,7787,788,1,0,0,1,a,c,7980.0,6.0,2005.0,0,0.0,0.0,,,,,,,,2014,1,2,1,1,0,9.0,2014.0,0.0,0.0,5918.142857142857
827,1,2014-10-14,11598,1673,1,0,0,0,a,c,250.0,1.0,2005.0,0,0.0,0.0,,,,,,,,2014,10,14,42,4,0,9.0,2014.0,12828.0,12563.0,11423.714285714286
471,6,2013-09-15,0,0,0,0,0,0,d,a,5300.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,9,15,37,3,1,2013.0,4.0,5898.0,0.0,6570.285714285715
893,4,2015-04-10,5593,683,1,0,0,1,a,a,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,10,15,2,0,2015.0,2.0,5812.0,0.0,4567.571428571428
1005,3,2015-07-02,6490,864,1,1,0,1,a,a,6480.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,2,27,3,0,2015.0,2015.0,7204.0,5646.0,6095.571428571428
184,4,2014-05-09,7003,637,1,1,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,5,9,19,2,0,2014.0,2014.0,7337.0,10189.0,6459.571428571428
427,6,2013-10-13,0,0,0,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,13,41,4,1,8.0,3.0,6353.0,0.0,8670.57142857143
1099,3,2013-06-06,8687,1121,1,1,0,0,a,c,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,6,23,2,0,0.0,0.0,7687.0,8956.0,8013.571428571428
1022,1,2013-02-19,6910,753,1,1,0,0,a,c,1520.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,2,19,8,1,0,2013.0,2013.0,10489.0,4840.0,5568.285714285715
337,0,2013-02-18,5178,374,1,1,0,0,d,c,10600.0,7.0,2005.0,1,45.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2013,2,18,8,1,0,8.0,0.0,0.0,3638.0,3643.714285714286
299,3,2014-06-19,6714,782,1,1,0,0,d,c,38630.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,6,19,25,2,0,2.0,2014.0,7080.0,6897.0,6882.857142857143
760,4,2014-06-06,9025,1395,1,1,0,0,a,a,560.0,1.0,2011.0,0,0.0,0.0,,,,,,,,2014,6,6,23,2,0,3.0,2014.0,7606.0,11284.0,7564.714285714285
949,1,2015-02-17,6973,587,1,1,0,0,a,a,870.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2015,2,17,8,1,0,9.0,2015.0,9517.0,4005.0,4622.0
184,6,2014-01-19,0,0,0,0,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,1,19,3,1,1,2014.0,2014.0,4959.0,0.0,4216.571428571428
143,0,2014-01-27,4285,445,1,0,0,0,d,a,2930.0,12.0,2002.0,0,0.0,0.0,,,,,,,,2014,1,27,5,1,0,12.0,2014.0,0.0,10227.0,5291.142857142857
226,3,2014-04-24,5144,555,1,0,0,1,a,a,450.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,4,24,17,2,0,2014.0,2014.0,5484.0,8959.0,3325.285714285714
910,6,2013-10-20,0,0,0,0,0,0,d,c,12480.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,20,42,4,1,2013.0,0.0,3975.0,0.0,3847.428571428572
851,1,2013-09-10,5683,448,1,1,0,1,d,c,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2013,9,10,37,3,0,2013.0,0.0,7261.0,3522.0,4256.0
968,0,2015-04-13,11202,1166,1,1,0,0,c,a,1190.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,4,13,16,2,0,2015.0,2015.0,0.0,0.0,6394.285714285715
945,4,2013-02-22,4380,560,1,1,0,0,a,c,12480.0,3.0,2011.0,0,0.0,0.0,,,,,,,,2013,2,22,8,1,0,2.0,2013.0,4122.0,4002.0,3645.0
329,1,2013-10-29,6943,592,1,0,0,1,a,a,1310.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,10,29,44,4,0,23.0,1.0,7553.0,9535.0,5787.857142857143
522,4,2015-02-13,8359,665,1,0,0,0,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,13,7,1,0,3.0,4.0,7096.0,9339.0,6272.571428571428
1060,5,2013-04-13,4964,703,1,0,0,0,a,c,3430.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,4,13,15,2,1,2013.0,0.0,7502.0,5605.0,6229.0
59,2,2014-04-30,9485,847,1,1,0,1,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,30,18,2,0,7.0,3.0,6601.0,4720.0,5126.0
872,0,2014-01-20,11357,1005,1,1,0,0,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",,,,,,,2014,1,20,4,1,0,0.0,0.0,0.0,7533.0,6919.285714285715
984,3,2013-10-10,7810,967,1,1,0,0,c,a,440.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,10,41,4,0,2013.0,0.0,8026.0,0.0,6425.857142857143
331,0,2014-11-17,5363,783,1,0,0,0,a,c,670.0,0.0,0.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",,,,,,,2014,11,17,47,4,0,2014.0,0.0,0.0,7071.0,4702.857142857143
445,1,2013-08-06,7322,1335,1,0,0,1,a,a,240.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,8,6,32,3,0,2013.0,2013.0,7113.0,9949.0,7154.142857142857
618,1,2013-10-15,5132,400,1,0,0,1,d,c,9910.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,10,15,42,4,0,2013.0,2013.0,5281.0,7485.0,5313.857142857143
517,5,2013-08-24,3064,409,1,0,0,0,a,c,22490.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,8,24,34,3,1,2013.0,2013.0,4531.0,3060.0,3926.0
937,2,2015-06-24,5464,504,1,0,0,0,d,a,2810.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,24,26,2,0,2015.0,1.0,5456.0,8153.0,5943.857142857143
780,6,2013-09-29,0,0,0,0,0,0,a,a,18160.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,9,29,39,3,1,2013.0,2013.0,2478.0,0.0,5843.857142857143
966,6,2013-07-21,0,0,0,0,0,0,a,a,760.0,2.0,2008.0,0,0.0,0.0,,,,,,,,2013,7,21,29,3,1,5.0,2013.0,3123.0,0.0,4619.0
838,0,2013-07-08,6777,784,1,0,0,0,d,c,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,7,8,28,3,0,2013.0,2.0,0.0,10874.0,6548.428571428572
1110,3,2014-09-18,4547,554,1,1,0,0,c,c,900.0,9.0,2010.0,0,0.0,0.0,,,,,,,,2014,9,18,38,3,0,4.0,2014.0,4392.0,3405.0,4034.0
281,2,2014-02-19,6169,530,1,1,0,0,d,c,6970.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2014,2,19,8,1,0,3.0,2014.0,5618.0,4410.0,4768.0
515,2,2014-01-22,9648,721,1,1,0,0,d,c,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2014,1,22,4,1,0,2014.0,3.0,8705.0,6007.0,7563.714285714285
767,4,2014-02-14,6226,718,1,0,0,0,a,c,13080.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,2,14,7,1,0,2014.0,2014.0,5268.0,6754.0,4300.857142857143
474,0,2014-01-06,12433,1082,1,1,0,0,c,a,14810.0,0.0,0.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2014,1,6,2,1,0,2014.0,3.0,0.0,9847.0,4964.428571428572
3,4,2013-12-06,8300,859,1,1,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,6,49,4,0,7.0,2.0,7872.0,7152.0,7912.142857142857
442,3,2013-12-26,0,0,0,0,c,1,c,a,500.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,12,26,52,4,0,2013.0,4.0,0.0,6389.0,3760.0
1115,1,2014-09-16,6670,461,1,1,0,0,d,c,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,9,16,38,3,0,2014.0,2.0,8174.0,5447.0,5507.142857142857
269,5,2013-12-07,8029,1063,1,0,0,0,a,c,60.0,6.0,2015.0,0,0.0,0.0,,,,,,,,2013,12,7,49,4,1,0.0,2013.0,11693.0,10281.0,11900.285714285714
568,1,2015-04-21,3485,338,1,0,0,0,d,c,4270.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,21,17,2,0,2015.0,2.0,3895.0,5323.0,4183.428571428572
79,4,2013-03-08,5169,562,1,1,0,0,a,a,3320.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,3,8,10,1,0,2013.0,2013.0,5228.0,5555.0,4961.142857142857
53,4,2013-11-15,4447,540,1,0,0,0,a,c,30360.0,9.0,2013.0,0,0.0,0.0,,,,,,,,2013,11,15,46,4,0,0.0,2013.0,4487.0,4966.0,3540.5714285714284
383,3,2013-07-25,14628,1950,1,0,0,1,a,c,350.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,7,25,30,3,0,2013.0,2013.0,13742.0,18830.0,12593.714285714286
814,2,2015-07-15,9013,705,1,1,0,1,d,c,24530.0,7.0,2013.0,0,0.0,0.0,,,,,,,,2015,7,15,29,3,0,2.0,2015.0,10384.0,7699.0,8192.0
801,6,2014-03-02,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,,,,,,,,2014,3,2,9,1,1,1.0,2014.0,3790.0,0.0,2921.0
1,0,2013-11-11,4014,519,1,0,0,0,c,a,1270.0,9.0,2008.0,0,0.0,0.0,,,,,,,,2013,11,11,46,4,0,5.0,2013.0,0.0,5861.0,4266.571428571428
986,1,2015-03-03,5788,703,1,1,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2015,3,3,10,1,0,1.0,1.0,6810.0,3348.0,4149.571428571428
302,2,2014-05-28,4225,366,1,0,0,0,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2014,5,28,22,2,0,7.0,3.0,3127.0,3848.0,3041.1428571428573
776,4,2014-08-29,4588,528,1,0,0,0,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,8,29,35,3,0,5.0,3.0,3487.0,5060.0,3347.0
15,5,2013-05-25,5844,600,1,0,0,0,d,c,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,25,21,2,1,3.0,2.0,5824.0,6332.0,3970.857142857143
85,0,2013-05-20,13493,1869,1,0,a,0,b,a,1870.0,10.0,2011.0,0,0.0,0.0,,,,,,,,2013,5,20,21,2,0,2.0,2013.0,11092.0,8478.0,8416.57142857143
49,2,2014-06-18,8964,646,1,1,0,1,d,c,18010.0,9.0,2007.0,0,0.0,0.0,,,,,,,,2014,6,18,25,2,0,7.0,2014.0,8633.0,6374.0,6847.142857142857
400,1,2013-01-29,5967,1021,1,0,0,0,a,a,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,1,29,5,1,0,9.0,2.0,6688.0,10884.0,6182.0
931,3,2015-02-26,3464,449,1,0,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,26,9,1,0,4.0,3.0,2380.0,4140.0,2164.0
715,6,2015-06-28,0,0,0,0,0,0,a,a,14810.0,6.0,2014.0,0,0.0,0.0,,,,,,,,2015,6,28,26,2,1,1.0,2015.0,2648.0,0.0,4119.857142857143
281,6,2014-01-19,0,0,0,0,0,0,d,c,6970.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2014,1,19,3,1,1,3.0,2014.0,5914.0,0.0,3979.428571428572
493,2,2013-05-22,5328,630,1,0,0,0,d,c,1150.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,22,21,2,0,2013.0,2.0,6444.0,7503.0,4806.428571428572
999,1,2013-04-16,5605,498,1,0,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,4,16,16,2,0,11.0,4.0,5234.0,10431.0,6589.571428571428
473,1,2015-01-27,4559,566,1,1,0,0,a,a,50.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,27,5,1,0,2015.0,2015.0,4486.0,2636.0,2696.5714285714284
511,6,2013-09-01,0,0,0,0,0,0,a,a,2060.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2013,9,1,35,3,1,4.0,2013.0,5307.0,0.0,4765.428571428572
1028,3,2015-06-25,3713,442,1,0,0,0,a,a,150.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,25,26,2,0,2015.0,2.0,4011.0,5042.0,3480.8571428571427
142,5,2014-07-26,3006,381,1,0,0,0,a,a,1090.0,7.0,2002.0,0,0.0,0.0,,,,,,,,2014,7,26,30,3,1,12.0,2014.0,4689.0,3158.0,3275.714285714286
177,4,2015-05-08,4940,585,1,1,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2015,5,8,19,2,0,11.0,2.0,4761.0,0.0,4156.285714285715
858,0,2015-04-06,0,0,0,0,b,1,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,6,15,2,0,7.0,1.0,0.0,7216.0,3355.1428571428573
683,1,2015-02-17,10182,1004,1,1,0,0,a,a,2850.0,7.0,2014.0,0,0.0,0.0,,,,,,,,2015,2,17,8,1,0,1.0,2015.0,12530.0,7371.0,7192.571428571428
703,3,2013-09-05,2418,303,1,0,0,0,a,a,80.0,6.0,2005.0,0,0.0,0.0,,,,,,,,2013,9,5,36,3,0,8.0,2013.0,2578.0,3224.0,2447.1428571428573
1036,1,2014-03-18,5049,437,1,1,0,0,d,c,9560.0,0.0,0.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,18,12,1,0,2014.0,1.0,5784.0,2851.0,3965.0
768,0,2013-11-18,19402,1766,1,1,0,0,a,c,2630.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,11,18,47,4,0,1.0,2013.0,0.0,11308.0,10171.857142857143
472,0,2013-10-28,3593,594,1,0,0,0,c,c,5030.0,8.0,2011.0,0,0.0,0.0,,,,,,,,2013,10,28,44,4,0,2.0,2013.0,0.0,6082.0,3883.285714285714
469,2,2013-12-11,11536,1501,1,0,0,0,c,c,710.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2013,12,11,50,4,0,8.0,2013.0,11057.0,17221.0,11081.0
26,6,2014-08-24,0,0,0,0,0,0,d,a,2300.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,8,24,34,3,1,2014.0,2014.0,4625.0,0.0,6395.142857142857
834,1,2013-09-03,4931,575,1,0,0,0,a,a,3470.0,3.0,2012.0,0,0.0,0.0,,,,,,,,2013,9,3,36,3,0,1.0,2013.0,5347.0,6393.0,5070.714285714285
303,1,2014-06-10,5597,682,1,0,0,1,a,a,15430.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2014,6,10,24,2,0,2.0,3.0,0.0,7953.0,4383.571428571428
403,1,2013-06-18,7892,733,1,1,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2013,6,18,25,2,0,0.0,2013.0,9836.0,6864.0,6032.0
326,5,2013-02-23,3785,389,1,0,0,0,d,a,10070.0,5.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,2,23,8,1,1,0.0,0.0,4293.0,4669.0,3605.857142857143
374,3,2013-05-16,7591,912,1,1,0,0,a,a,1150.0,9.0,2007.0,0,0.0,0.0,,,,,,,,2013,5,16,20,2,0,6.0,2013.0,8106.0,0.0,6662.571428571428
675,4,2013-04-19,3918,467,1,0,0,0,a,a,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,4,19,16,2,0,0.0,2.0,5679.0,5592.0,3250.714285714286
916,0,2015-05-25,0,0,0,0,a,0,a,a,90.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2015,5,25,22,2,0,3.0,2015.0,0.0,6908.0,4103.714285714285
394,1,2014-11-04,9113,674,1,1,0,0,d,a,10850.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,11,4,45,4,0,2014.0,2014.0,11687.0,5644.0,7496.857142857143
705,5,2013-05-11,5224,693,1,0,0,0,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,5,11,19,2,1,1.0,2.0,8571.0,5601.0,5215.714285714285
970,6,2013-10-27,0,0,0,0,0,0,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,27,43,4,1,0.0,4.0,1124.0,0.0,2638.714285714286
207,0,2015-04-20,9084,1175,1,0,0,0,a,a,6870.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,4,20,17,2,0,2015.0,2015.0,0.0,18294.0,9453.42857142857
402,4,2015-02-27,4876,530,1,0,0,0,c,c,5830.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,27,9,1,0,4.0,5.0,4013.0,5968.0,3908.857142857143
