Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,ReorderPoint,NeedReorder,RecommendedOrderQty
2022-01-11,S003,P0012,Toys,West,430,405,175,424.34,69.5,0,Cloudy,0,67.32,Summer,509.20799999999997,1,79.20799999999997
2022-01-11,S003,P0017,Clothing,West,334,320,138,311.88,78.35,15,Sunny,0,79.66,Summer,374.256,1,40.25599999999997
2022-01-11,S003,P0018,Furniture,South,226,221,94,213.98,82.86,15,Snowy,0,85.23,Summer,256.77599999999995,1,30.775999999999954
2022-01-11,S004,P0005,Clothing,East,116,107,59,108.84,94.44,10,Rainy,0,91.83,Spring,130.608,1,14.608000000000004
2022-01-11,S004,P0009,Clothing,North,258,233,151,240.92,70.91,15,Rainy,1,67.24,Autumn,289.104,1,31.103999999999985
2022-01-11,S004,P0015,Electronics,North,339,309,150,305.23,87.25,15,Snowy,0,87.55,Autumn,366.276,1,27.27600000000001
2022-01-11,S004,P0016,Furniture,South,192,186,181,179.93,47.55,0,Cloudy,0,45.4,Winter,215.916,1,23.915999999999997
2022-01-11,S005,P0001,Clothing,East,208,204,88,202.45,31.82,10,Cloudy,1,33.04,Autumn,242.93999999999997,1,34.93999999999997
2022-01-11,S005,P0014,Groceries,West,161,159,143,159.83,78.42,10,Sunny,0,74.87,Spring,191.79600000000002,1,30.79600000000002
2022-01-12,S001,P0002,Toys,East,85,63,155,77.52,26.45,10,Snowy,0,24.61,Spring,93.02399999999999,1,8.023999999999987
2022-01-12,S001,P0013,Furniture,West,52,38,112,47.44,88.96,15,Cloudy,1,88.07,Winter,56.928,1,4.927999999999997
2022-01-12,S001,P0019,Furniture,East,490,444,37,444.13,86.87,20,Snowy,0,89.3,Summer,532.956,1,42.95600000000002
2022-01-12,S002,P0001,Toys,South,340,314,194,326.23,47.51,10,Snowy,0,50.09,Summer,391.476,1,51.476
2022-01-12,S003,P0004,Electronics,North,77,64,156,83.42,91.29,0,Cloudy,0,95.37,Summer,100.104,1,23.104
2022-01-12,S003,P0006,Groceries,South,211,204,95,195.3,43.25,10,Sunny,1,46.79,Winter,234.36,1,23.360000000000014
2022-01-12,S003,P0011,Furniture,North,115,86,62,98.65,66.94,20,Sunny,1,70.62,Winter,118.38,1,3.3799999999999955
2022-01-12,S003,P0016,Furniture,West,136,114,148,129.96,56.47,0,Snowy,1,56.87,Spring,155.952,1,19.951999999999998
2022-01-12,S004,P0005,Clothing,North,340,286,179,291.93,38.17,15,Snowy,0,39.05,Summer,350.316,1,10.315999999999974
2022-01-12,S004,P0017,Clothing,East,435,400,55,412.14,10.15,0,Sunny,1,9.8,Autumn,494.568,1,59.567999999999984
2022-01-12,S004,P0020,Electronics,South,225,205,120,215.67,76.86,15,Cloudy,1,79.76,Summer,258.804,1,33.803999999999974
2022-01-12,S005,P0002,Toys,South,491,448,163,466.49,39.15,5,Snowy,0,37.51,Autumn,559.788,1,68.78800000000001
2022-01-12,S005,P0007,Groceries,North,388,345,139,351.19,65.87,15,Snowy,1,67.61,Autumn,421.428,1,33.428
2022-01-12,S005,P0009,Electronics,North,183,162,127,158.96,74.48,15,Cloudy,1,69.69,Summer,190.752,1,7.7520000000000095
2022-01-12,S005,P0011,Toys,North,198,170,21,170.13,54.66,0,Sunny,0,52.58,Summer,204.15599999999998,1,6.1559999999999775
2022-01-13,S001,P0008,Groceries,West,134,122,164,135.25,13.38,10,Cloudy,1,18.17,Summer,162.29999999999998,1,28.299999999999983
2022-01-13,S001,P0014,Toys,South,79,58,158,73.54,96.24,10,Cloudy,1,100.59,Autumn,88.248,1,9.248000000000005
2022-01-13,S001,P0017,Furniture,East,72,52,138,69.1,22.25,20,Sunny,1,17.44,Winter,82.91999999999999,1,10.919999999999987
2022-01-13,S001,P0019,Furniture,West,236,196,100,197.28,43.23,20,Cloudy,1,47.27,Autumn,236.736,1,0.73599999999999
2022-01-13,S002,P0003,Electronics,West,157,149,133,140.76,11.82,20,Sunny,0,6.85,Spring,168.91199999999998,1,11.911999999999978
2022-01-13,S002,P0006,Groceries,North,361,334,132,339.52,37.68,5,Rainy,1,39.7,Autumn,407.424,1,46.42399999999998
2022-01-13,S002,P0007,Toys,West,256,225,82,219.43,42.72,20,Cloudy,1,41.31,Winter,263.316,1,7.315999999999974
2022-01-13,S002,P0010,Furniture,West,120,111,20,128.62,51.9,10,Cloudy,0,53.67,Spring,154.344,1,34.343999999999994
2022-01-13,S002,P0015,Furniture,East,287,283,155,297.88,43.51,15,Rainy,0,48.36,Summer,357.45599999999996,1,70.45599999999996
2022-01-13,S002,P0016,Furniture,West,90,79,99,86.83,71.44,10,Cloudy,0,75.1,Autumn,104.196,1,14.195999999999998
2022-01-13,S003,P0002,Electronics,North,83,71,99,74.08,91.06,5,Rainy,1,87.75,Spring,88.896,1,5.896000000000001
2022-01-13,S003,P0019,Groceries,West,408,352,66,371.13,15.09,0,Snowy,1,14.89,Winter,445.356,1,37.355999999999995
2022-01-13,S004,P0001,Groceries,West,206,171,65,188.57,35.78,20,Rainy,1,32.92,Summer,226.284,1,20.283999999999992
2022-01-13,S004,P0004,Clothing,South,467,416,184,425.2,24.51,5,Sunny,0,22.21,Spring,510.23999999999995,1,43.23999999999995
2022-01-13,S004,P0007,Furniture,East,238,221,147,234.85,54.21,15,Rainy,0,49.77,Winter,281.82,1,43.81999999999999
2022-01-13,S004,P0010,Groceries,West,251,247,68,264.28,26.18,15,Cloudy,1,28.66,Spring,317.13599999999997,1,66.13599999999997
2022-01-13,S004,P0012,Furniture,North,106,80,199,95.07,36.07,5,Sunny,0,31.96,Summer,114.08399999999999,1,8.083999999999989
2022-01-13,S005,P0013,Electronics,East,262,236,34,242.99,23.12,20,Snowy,1,27.01,Winter,291.588,1,29.588000000000022
2022-01-13,S005,P0018,Furniture,South,55,49,171,58.67,73.07,15,Snowy,0,76.38,Winter,70.404,1,15.403999999999996
2022-01-13,S005,P0019,Clothing,West,446,403,154,401.42,35.35,15,Rainy,0,39.82,Spring,481.704,1,35.70400000000001
2022-01-14,S001,P0001,Toys,North,199,177,44,193.23,90.05,20,Snowy,0,87.05,Winter,231.87599999999998,1,32.875999999999976
2022-01-14,S001,P0005,Toys,North,144,144,196,142.33,72.69,15,Cloudy,1,75.63,Autumn,170.79600000000002,1,26.79600000000002
2022-01-14,S001,P0012,Groceries,West,255,227,62,246.35,12.81,5,Snowy,0,9.65,Winter,295.62,1,40.620000000000005
2022-01-14,S001,P0013,Electronics,North,441,413,80,417.67,82.51,15,Rainy,0,86.63,Winter,501.204,1,60.20400000000001
2022-01-14,S001,P0014,Toys,West,123,117,26,111.34,27.49,10,Cloudy,0,29.58,Summer,133.608,1,10.608000000000004
2022-01-14,S001,P0017,Groceries,South,144,129,105,136.01,67.56,20,Cloudy,1,64.43,Spring,163.212,1,19.21199999999999
2022-01-14,S002,P0004,Groceries,North,200,199,84,203.2,54.16,15,Snowy,0,56.23,Spring,243.83999999999997,1,43.839999999999975
2022-01-14,S002,P0013,Groceries,West,84,76,179,90.93,85.91,20,Snowy,0,82.2,Summer,109.116,1,25.116
2022-01-14,S003,P0005,Electronics,South,186,182,87,184.02,86.21,15,Snowy,1,81.75,Winter,220.824,1,34.82400000000001
2022-01-14,S003,P0006,Toys,East,89,86,178,105.04,34.54,5,Sunny,1,33.79,Autumn,126.048,1,37.048
2022-01-14,S003,P0009,Groceries,North,225,224,84,243.08,53.64,10,Rainy,1,50.79,Spring,291.696,1,66.69600000000003
2022-01-14,S003,P0016,Groceries,West,248,210,92,207.29,26.03,0,Cloudy,1,23.06,Winter,248.748,1,0.7479999999999905
2022-01-14,S003,P0019,Toys,North,449,388,30,393.75,84.62,5,Cloudy,0,81.59,Summer,472.5,1,23.5
2022-01-14,S004,P0005,Electronics,South,54,31,125,45.68,47.42,0,Snowy,0,51.45,Summer,54.815999999999995,1,0.8159999999999954
2022-01-14,S004,P0008,Electronics,South,387,383,87,388.09,55.2,20,Sunny,1,51.6,Summer,465.70799999999997,1,78.70799999999997
2022-01-14,S004,P0011,Groceries,North,314,294,172,303.73,92.02,5,Sunny,0,95.7,Autumn,364.476,1,50.476
2022-01-14,S005,P0001,Groceries,East,65,63,121,62.67,30.03,10,Sunny,0,27.0,Spring,75.204,1,10.203999999999994
2022-01-14,S005,P0002,Furniture,West,221,188,41,190.21,71.13,5,Sunny,1,72.93,Autumn,228.252,1,7.2520000000000095
2022-01-14,S005,P0003,Electronics,West,214,198,114,216.1,71.46,15,Sunny,1,74.76,Autumn,259.32,1,45.31999999999999
2022-01-14,S005,P0011,Toys,West,305,239,89,258.81,93.76,20,Cloudy,1,90.6,Winter,310.572,1,5.572000000000003
2022-01-14,S005,P0015,Electronics,South,338,292,175,309.25,70.88,5,Sunny,1,70.31,Summer,371.09999999999997,1,33.099999999999966
2022-01-14,S005,P0016,Clothing,North,355,348,37,361.18,14.31,5,Sunny,0,15.75,Autumn,433.416,1,78.416
2022-01-14,S005,P0017,Furniture,West,320,274,48,281.17,91.53,20,Cloudy,1,95.87,Autumn,337.404,1,17.403999999999996
2022-01-15,S001,P0002,Clothing,North,122,92,160,111.5,98.02,20,Sunny,1,96.21,Spring,133.79999999999998,1,11.799999999999983
2022-01-15,S001,P0010,Furniture,South,394,381,128,375.32,68.56,20,Snowy,0,65.45,Autumn,450.38399999999996,1,56.38399999999996
2022-01-15,S001,P0011,Furniture,South,457,402,60,401.65,45.4,15,Rainy,0,43.21,Winter,481.97999999999996,1,24.97999999999996
2022-01-15,S002,P0014,Toys,South,325,296,78,298.64,44.69,0,Cloudy,0,49.29,Autumn,358.368,1,33.367999999999995
2022-01-15,S002,P0020,Furniture,North,113,98,168,103.06,29.27,5,Snowy,0,32.37,Summer,123.672,1,10.671999999999997
2022-01-15,S003,P0020,Toys,South,325,289,25,287.84,95.15,0,Rainy,1,90.24,Summer,345.40799999999996,1,20.40799999999996
2022-01-15,S004,P0012,Groceries,South,304,286,21,298.56,22.48,0,Sunny,0,19.26,Winter,358.272,1,54.27199999999999
2022-01-15,S005,P0002,Groceries,South,187,174,48,164.72,13.98,0,Sunny,0,9.79,Winter,197.664,1,10.663999999999987
2022-01-15,S005,P0015,Furniture,West,450,428,23,441.68,51.23,0,Rainy,0,47.96,Winter,530.016,1,80.01599999999996
2022-01-15,S005,P0019,Toys,North,110,103,196,113.75,39.0,20,Snowy,0,34.96,Summer,136.5,1,26.5
2022-01-16,S001,P0001,Groceries,East,104,97,189,114.65,11.39,15,Snowy,0,7.96,Winter,137.58,1,33.58000000000001
2022-01-16,S001,P0004,Furniture,North,118,81,72,100.45,13.91,15,Cloudy,0,14.15,Autumn,120.53999999999999,1,2.539999999999992
2022-01-16,S001,P0006,Clothing,West,445,383,170,380.24,58.4,0,Sunny,1,63.21,Spring,456.288,1,11.288000000000011
2022-01-16,S001,P0008,Electronics,North,139,133,88,149.43,21.47,15,Snowy,1,18.77,Spring,179.316,1,40.316
2022-01-16,S001,P0013,Furniture,South,482,482,62,472.4,62.11,5,Rainy,0,61.24,Summer,566.88,1,84.88
2022-01-16,S001,P0016,Clothing,North,494,455,98,463.25,26.31,15,Snowy,0,31.26,Winter,555.9,1,61.89999999999998
2022-01-16,S001,P0017,Electronics,West,252,239,104,239.93,24.11,20,Cloudy,0,27.98,Winter,287.916,1,35.916
2022-01-16,S002,P0003,Groceries,South,462,386,64,388.79,73.03,5,Snowy,0,75.83,Spring,466.548,1,4.548000000000002
2022-01-16,S002,P0006,Groceries,West,108,92,176,111.97,20.95,5,Sunny,1,25.74,Winter,134.364,1,26.364000000000004
2022-01-16,S002,P0010,Furniture,East,167,135,193,140.63,21.52,0,Snowy,1,19.79,Summer,168.756,1,1.7560000000000002
2022-01-16,S002,P0014,Toys,North,192,190,73,193.06,81.22,20,Rainy,1,77.09,Winter,231.672,1,39.672
2022-01-16,S002,P0016,Groceries,North,379,351,110,341.34,51.65,10,Rainy,0,51.08,Winter,409.60799999999995,1,30.607999999999947
2022-01-16,S002,P0017,Groceries,South,407,345,190,356.87,89.85,5,Rainy,1,90.63,Spring,428.24399999999997,1,21.24399999999997
2022-01-16,S003,P0004,Electronics,North,420,382,113,385.05,88.4,0,Rainy,0,89.51,Winter,462.06,1,42.06
2022-01-16,S003,P0016,Toys,South,88,64,157,80.9,23.26,10,Cloudy,1,21.11,Summer,97.08,1,9.079999999999998
2022-01-16,S004,P0001,Groceries,East,213,170,59,184.27,68.89,5,Snowy,1,73.87,Autumn,221.124,1,8.123999999999995
2022-01-16,S004,P0009,Furniture,East,82,74,57,77.28,97.8,5,Rainy,1,96.7,Winter,92.736,1,10.736000000000004
2022-01-16,S004,P0011,Furniture,East,172,163,178,158.68,78.74,10,Snowy,1,75.38,Autumn,190.416,1,18.415999999999997
2022-01-16,S004,P0012,Furniture,East,371,315,155,313.4,53.69,0,Cloudy,0,53.4,Spring,376.08,1,5.079999999999984
2022-01-16,S004,P0013,Furniture,West,183,170,49,176.06,55.17,10,Snowy,1,58.86,Winter,211.272,1,28.27199999999999
2022-01-16,S004,P0014,Toys,West,82,62,46,79.62,43.85,5,Sunny,0,46.82,Winter,95.544,1,13.543999999999997
2022-01-16,S004,P0020,Clothing,East,272,267,23,257.28,53.17,10,Cloudy,1,55.48,Summer,308.73599999999993,1,36.73599999999993
2022-01-16,S005,P0014,Furniture,West,330,289,60,285.34,51.64,10,Rainy,1,56.31,Summer,342.40799999999996,1,12.407999999999959
2022-01-16,S005,P0018,Furniture,West,328,279,127,295.34,88.76,15,Rainy,1,93.46,Winter,354.40799999999996,1,26.40799999999996
2022-01-16,S005,P0019,Toys,East,381,374,132,378.72,58.32,5,Cloudy,0,61.72,Autumn,454.464,1,73.464
2022-01-17,S001,P0004,Clothing,East,95,88,76,99.26,48.66,20,Rainy,1,49.05,Summer,119.112,1,24.111999999999995
2022-01-17,S001,P0012,Furniture,North,129,120,98,119.72,58.16,10,Sunny,1,59.81,Autumn,143.664,1,14.663999999999987
2022-01-17,S001,P0016,Electronics,East,133,122,65,126.04,23.29,20,Sunny,0,28.07,Summer,151.248,1,18.24799999999999
2022-01-17,S001,P0018,Electronics,West,171,151,92,159.68,99.73,10,Cloudy,1,97.63,Autumn,191.616,1,20.616000000000014
2022-01-17,S002,P0004,Groceries,West,411,368,66,371.89,17.02,20,Snowy,0,20.09,Autumn,446.268,1,35.26799999999997
2022-01-17,S002,P0008,Electronics,West,189,150,165,159.21,71.51,20,Snowy,1,68.83,Summer,191.052,1,2.0519999999999925
2022-01-17,S002,P0012,Electronics,South,148,130,76,127.96,74.93,10,Snowy,1,76.83,Summer,153.552,1,5.5519999999999925
2022-01-17,S002,P0018,Electronics,North,259,227,92,232.15,29.81,15,Rainy,0,25.89,Autumn,278.58,1,19.579999999999984
2022-01-17,S002,P0019,Furniture,East,173,168,178,176.58,94.36,20,Sunny,0,91.5,Winter,211.89600000000002,1,38.896000000000015
2022-01-17,S003,P0009,Furniture,West,483,390,102,403.88,14.77,10,Snowy,1,19.06,Summer,484.65599999999995,1,1.655999999999949
2022-01-17,S003,P0015,Clothing,North,438,406,46,413.83,77.0,5,Sunny,1,79.53,Autumn,496.59599999999995,1,58.59599999999995
2022-01-17,S003,P0016,Groceries,West,169,147,102,152.92,79.86,15,Rainy,0,82.8,Spring,183.504,1,14.50399999999999
2022-01-17,S003,P0018,Clothing,West,201,187,195,179.45,92.9,0,Sunny,0,96.13,Summer,215.33999999999997,1,14.339999999999975
2022-01-17,S003,P0019,Clothing,North,135,120,117,123.35,73.1,15,Snowy,1,71.87,Spring,148.01999999999998,1,13.019999999999982
2022-01-17,S004,P0002,Toys,North,72,72,184,63.91,22.72,0,Rainy,1,22.14,Spring,76.692,1,4.691999999999993
2022-01-17,S004,P0007,Groceries,East,336,302,139,294.02,38.84,10,Snowy,1,38.53,Autumn,352.82399999999996,1,16.823999999999955
2022-01-17,S004,P0012,Toys,East,92,73,67,83.76,96.58,20,Snowy,0,99.27,Summer,100.512,1,8.512
2022-01-17,S004,P0013,Toys,North,60,44,200,58.75,59.49,5,Snowy,0,59.75,Winter,70.5,1,10.5
2022-01-17,S005,P0004,Clothing,West,184,160,161,156.35,12.41,10,Snowy,0,17.34,Winter,187.61999999999998,1,3.619999999999976
2022-01-17,S005,P0008,Electronics,North,72,61,158,74.15,12.8,5,Snowy,1,14.18,Autumn,88.98,1,16.980000000000004
2022-01-17,S005,P0016,Electronics,West,277,233,80,243.0,34.7,0,Rainy,0,36.85,Summer,291.59999999999997,1,14.599999999999966
2022-01-17,S005,P0019,Electronics,West,74,68,84,62.08,75.57,10,Sunny,0,75.05,Autumn,74.496,1,0.4959999999999951
2022-01-18,S001,P0004,Furniture,West,95,93,127,83.8,89.97,15,Snowy,1,94.38,Autumn,100.55999999999999,1,5.559999999999988
2022-01-18,S001,P0007,Electronics,South,103,101,34,115.63,50.94,5,Snowy,0,51.11,Summer,138.756,1,35.756
2022-01-18,S001,P0009,Groceries,West,281,248,20,238.41,42.69,20,Snowy,0,45.79,Autumn,286.092,1,5.0919999999999845
2022-01-18,S001,P0015,Toys,North,287,266,32,280.59,23.75,10,Snowy,1,20.61,Winter,336.70799999999997,1,49.70799999999997
2022-01-18,S002,P0003,Clothing,West,153,149,124,163.47,44.25,0,Cloudy,0,42.84,Summer,196.164,1,43.16399999999999
2022-01-18,S002,P0007,Groceries,West,342,336,148,330.35,53.26,15,Sunny,1,57.04,Spring,396.42,1,54.420000000000016
2022-01-18,S002,P0009,Furniture,South,486,456,145,470.89,70.52,0,Snowy,0,68.08,Autumn,565.068,1,79.06799999999998
2022-01-18,S002,P0010,Groceries,East,86,70,138,78.41,15.05,15,Rainy,1,16.45,Spring,94.092,1,8.091999999999999
2022-01-18,S002,P0011,Clothing,East,459,404,164,398.19,66.58,0,Sunny,1,71.31,Summer,477.828,1,18.827999999999975
2022-01-18,S002,P0015,Furniture,West,61,46,200,54.0,41.44,5,Sunny,1,40.53,Spring,64.8,1,3.799999999999997
2022-01-18,S003,P0012,Electronics,North,463,420,171,434.7,26.97,15,Snowy,1,23.52,Summer,521.64,1,58.639999999999986
2022-01-18,S003,P0016,Electronics,West,77,67,128,81.6,71.97,15,Snowy,1,67.99,Summer,97.91999999999999,1,20.919999999999987
2022-01-18,S003,P0017,Clothing,North,104,98,153,105.77,53.42,15,Sunny,0,54.07,Autumn,126.92399999999999,1,22.923999999999992
2022-01-18,S003,P0018,Groceries,North,212,180,96,196.73,22.24,0,Cloudy,1,21.16,Winter,236.07599999999996,1,24.075999999999965
2022-01-18,S004,P0005,Groceries,East,178,178,32,180.51,25.1,15,Sunny,0,20.27,Spring,216.612,1,38.611999999999995
2022-01-18,S004,P0008,Electronics,North,123,109,105,110.67,46.42,5,Snowy,0,49.08,Spring,132.804,1,9.804000000000002
2022-01-18,S004,P0013,Toys,North,93,76,115,86.52,97.61,20,Rainy,1,97.14,Spring,103.824,1,10.823999999999998
2022-01-18,S004,P0018,Electronics,West,175,173,30,165.62,53.66,5,Cloudy,1,51.38,Summer,198.744,1,23.744
2022-01-18,S005,P0008,Electronics,West,228,208,44,223.6,72.98,0,Rainy,0,75.47,Winter,268.32,1,40.31999999999999
2022-01-18,S005,P0015,Furniture,South,287,256,57,246.75,24.83,15,Rainy,0,22.23,Autumn,296.09999999999997,1,9.099999999999966
2022-01-19,S001,P0004,Groceries,East,398,362,23,379.23,37.99,10,Cloudy,1,40.24,Winter,455.076,1,57.07600000000002
2022-01-19,S001,P0017,Groceries,North,300,246,169,261.54,84.59,10,Sunny,0,83.42,Summer,313.848,1,13.848000000000013
2022-01-19,S001,P0018,Furniture,South,486,441,125,438.71,30.65,20,Rainy,1,34.49,Winter,526.452,1,40.452
2022-01-19,S002,P0002,Toys,West,482,414,75,417.15,86.01,20,Snowy,1,86.56,Autumn,500.5799999999999,1,18.579999999999927
2022-01-19,S002,P0007,Groceries,North,353,328,111,339.97,48.16,0,Rainy,1,46.99,Summer,407.964,1,54.964
2022-01-19,S002,P0015,Clothing,South,442,388,142,387.15,90.05,5,Cloudy,1,94.17,Spring,464.5799999999999,1,22.579999999999927
2022-01-19,S002,P0020,Furniture,North,68,67,107,69.38,80.75,5,Snowy,1,84.04,Winter,83.25599999999999,1,15.255999999999986
2022-01-19,S003,P0006,Electronics,East,103,103,165,114.58,53.0,10,Snowy,1,57.43,Summer,137.49599999999998,1,34.49599999999998
2022-01-19,S003,P0007,Furniture,North,312,307,167,318.89,85.7,10,Sunny,0,88.25,Autumn,382.66799999999995,1,70.66799999999995
2022-01-19,S003,P0014,Groceries,East,363,295,113,310.0,76.66,20,Sunny,1,80.9,Autumn,372.0,1,9.0
2022-01-19,S003,P0017,Toys,West,462,446,99,460.59,41.03,10,Cloudy,0,40.47,Winter,552.708,1,90.70799999999997
2022-01-19,S005,P0001,Furniture,South,191,186,170,196.11,25.25,5,Rainy,1,22.75,Spring,235.332,1,44.331999999999994
2022-01-19,S005,P0002,Furniture,North,372,335,81,334.17,30.17,15,Sunny,1,31.12,Spring,401.004,1,29.00400000000002
2022-01-19,S005,P0014,Electronics,North,477,392,120,407.76,66.89,20,Cloudy,1,67.78,Summer,489.31199999999995,1,12.311999999999955
2022-01-19,S005,P0018,Electronics,South,204,165,54,178.84,25.78,0,Rainy,1,26.53,Autumn,214.608,1,10.608000000000004
2022-01-20,S001,P0005,Furniture,North,492,460,193,465.22,83.53,20,Sunny,1,85.31,Summer,558.264,1,66.26400000000001
2022-01-20,S001,P0006,Furniture,West,160,138,43,145.16,83.21,20,Sunny,0,85.7,Spring,174.19199999999998,1,14.191999999999979
2022-01-20,S001,P0008,Groceries,North,50,48,141,67.2,15.38,10,Snowy,0,12.39,Autumn,80.64,1,30.64
2022-01-20,S001,P0016,Groceries,West,178,163,79,158.18,60.82,15,Cloudy,0,56.14,Spring,189.816,1,11.816000000000003
2022-01-20,S001,P0017,Electronics,West,357,347,85,340.36,96.11,10,Cloudy,0,93.84,Autumn,408.432,1,51.432000000000016
2022-01-20,S002,P0008,Furniture,South,188,188,172,191.22,69.8,20,Snowy,0,70.05,Winter,229.464,1,41.464
2022-01-20,S002,P0010,Clothing,North,172,171,93,187.24,88.84,5,Rainy,0,92.98,Spring,224.68800000000002,1,52.68800000000002
2022-01-20,S003,P0003,Toys,West,135,132,198,143.07,84.69,10,Sunny,1,80.32,Summer,171.684,1,36.684
2022-01-20,S003,P0005,Furniture,East,343,306,86,299.36,81.84,15,Snowy,1,82.88,Spring,359.232,1,16.232000000000028
2022-01-20,S003,P0009,Toys,South,495,469,165,470.75,27.14,10,Cloudy,1,28.59,Autumn,564.9,1,69.89999999999998
2022-01-20,S003,P0010,Groceries,North,482,471,144,464.75,10.73,5,Snowy,1,10.81,Spring,557.6999999999999,1,75.69999999999993
2022-01-20,S003,P0016,Toys,North,310,266,77,266.61,91.41,0,Cloudy,0,96.24,Spring,319.932,1,9.932000000000016
2022-01-20,S003,P0019,Electronics,West,148,115,89,131.69,70.36,15,Rainy,1,72.14,Summer,158.028,1,10.027999999999992
2022-01-20,S004,P0011,Electronics,North,310,285,156,301.9,28.1,10,Snowy,0,24.72,Autumn,362.28,1,52.27999999999997
2022-01-20,S004,P0012,Electronics,South,216,193,195,202.67,20.9,0,Snowy,1,24.51,Summer,243.20399999999998,1,27.20399999999998
2022-01-20,S004,P0017,Clothing,North,81,75,158,81.73,46.35,20,Rainy,0,43.85,Summer,98.07600000000001,1,17.076000000000008
2022-01-20,S005,P0003,Electronics,West,227,211,148,216.49,33.04,5,Snowy,1,33.18,Autumn,259.788,1,32.78800000000001
2022-01-20,S005,P0010,Clothing,East,74,63,157,62.65,19.55,0,Sunny,1,16.08,Summer,75.17999999999999,1,1.1799999999999926
2022-01-20,S005,P0012,Furniture,South,254,236,130,254.46,56.24,10,Sunny,0,60.3,Autumn,305.352,1,51.351999999999975
2022-01-20,S005,P0017,Toys,South,359,326,190,322.13,34.59,5,Snowy,1,32.07,Winter,386.556,1,27.555999999999983
2022-01-20,S005,P0019,Toys,South,298,264,147,257.71,27.73,20,Cloudy,0,29.56,Summer,309.25199999999995,1,11.251999999999953
2022-01-21,S001,P0001,Clothing,South,430,390,195,401.1,13.1,15,Snowy,1,15.14,Summer,481.32,1,51.31999999999999
2022-01-21,S001,P0002,Groceries,East,220,171,20,183.37,22.82,0,Sunny,0,23.11,Autumn,220.044,1,0.04400000000001114
2022-01-21,S001,P0004,Electronics,North,98,79,153,96.3,40.08,5,Sunny,1,42.22,Spring,115.55999999999999,1,17.559999999999988
2022-01-21,S001,P0010,Electronics,North,74,74,39,88.43,68.57,15,Cloudy,1,65.56,Autumn,106.116,1,32.116
2022-01-21,S001,P0016,Groceries,North,204,168,35,170.24,30.67,15,Snowy,1,26.45,Winter,204.288,1,0.2880000000000109
2022-01-21,S001,P0017,Electronics,East,200,189,74,182.76,90.16,15,Snowy,1,91.46,Autumn,219.31199999999998,1,19.311999999999983
